timestamp,test-class,test-method,time,description,result
2021-06-07 11:56:09.747,acme.testing.AnonymousShoutTest,create,6879,"[1] recordIndex=7, author=Pepe Garcia, text=Be the change you want to see in the home, info=http://example.org",OK
2021-06-07 11:56:16.108,acme.testing.AnonymousShoutTest,create,5777,"[2] recordIndex=8, author=Julian Brandt, text=Be the change you want to see in the garden, info=http://example.org",OK
2021-06-07 11:56:21.411,acme.testing.AnonymousShoutTest,create,5016,"[3] recordIndex=9, author=Manuel Gavira, text=Be the change you want to see in the cinema, info=http://example.org",OK
2021-06-07 11:56:25.221,acme.testing.AnonymousShoutTest,create,3543,"[4] recordIndex=10, author=Juan Colete, text=The plain truth, info=null",OK
2021-06-07 11:56:29.56,acme.testing.AnonymousShoutTest,create,3798,"[5] recordIndex=11, author=Victor Royal, text=Go fit, info=null",OK
2021-06-07 11:56:31.261,acme.testing.AnonymousShoutTest,listShout,1444,"[1] recordIndex=6, moment=2021/05/21 05:00, author=Mark Kent, text=We live with the scars we choose",OK
2021-06-07 11:56:33.603,acme.testing.AnonymousShoutTest,listShout,1866,"[2] recordIndex=4, moment=2021/05/20 00:00, author=Patrick Foden, text=Who seeks shall find",OK
2021-06-07 11:56:35.631,acme.testing.AnonymousShoutTest,listShout,1513,"[3] recordIndex=5, moment=2021/05/21 00:00, author=Sarah Bent, text=A goal is a dream with a deadline",OK
2021-06-07 11:56:37.38,acme.testing.AnonymousShoutTest,listShout,1491,"[4] recordIndex=3, moment=2021/05/19 00:00, author=Chris Welbeck, text=Only do what your heart tells you!",OK
2021-06-07 11:56:39.83,acme.testing.AnonymousShoutTest,createNegative,2161,"[1] author=Juan Garcia, text=, info=http://example.org",OK
2021-06-07 11:56:42.813,acme.testing.AnonymousShoutTest,createNegative,2434,"[2] author=, text=Try it again. Fail again. Fail better, info=http://example.org",OK
2021-06-07 11:56:45.156,acme.testing.AnonymousShoutTest,createNegative,2090,"[3] author=Juan Colete, text=, info=http://example.org",OK
2021-06-07 11:56:48.111,acme.testing.AnonymousShoutTest,createNegative,2486,"[4] author=Juan Colete, text=sex, info=http://example.org",OK
2021-06-07 11:56:50.71,acme.testing.AnonymousShoutTest,createNegative,2121,"[5] author=sex, text=example, info=http://example.org",OK
2021-06-07 11:56:53.341,acme.testing.AnonymousShoutTest,createNegative,2332,"[6] author=Sad, text=Be the change you want to see in the home, info=http://example.org",OK
2021-06-07 11:56:56.301,acme.testing.AnonymousShoutTest,createNegative,2490,"[7] author=Pepe Garcia, text=Be the change you want to see in the home Be the change you want see in the home Be, info=link1",OK
2021-06-07 11:57:15.162,acme.testing.AuthenticatedTaskListTest,listPositive,6568,"[1] recordIndex=0, title=Life, description=Thus one can link two tasks, the spiritual and the physical, start=2021/10/15 02:00, end=2022/10/16 01:00, workload=100",Expected value '100' in input box 'workload', but '100' was found
2021-06-07 11:57:21.207,acme.testing.AuthenticatedTaskListTest,listPositive,5540,"[2] recordIndex=1, title=Political, description=Their appointment, roles and tasks should be clearly determined, start=2021/10/18 00:00, end=2022/10/21 04:00, workload=100",Expected value '100' in input box 'workload', but '100' was found
2021-06-07 11:57:26.986,acme.testing.AuthenticatedTaskListTest,listPositive,5241,"[3] recordIndex=2, title=Political, description=The free status relates to the tasks of local governments, start=2021/10/23 06:00, end=2022/10/24 10:00, workload=100",Expected value '100' in input box 'workload', but '100' was found
2021-06-07 11:57:32.745,acme.testing.AuthenticatedTaskListTest,listPositive,5319,"[4] recordIndex=3, title=Work, description=The free status relates to the tasks of local governments, start=2021/11/02 02:00, end=2022/11/03 04:00, workload=100",Expected value '100' in input box 'workload', but '100' was found
2021-06-07 11:57:38.635,acme.testing.AuthenticatedTaskListTest,listPositive,5421,"[5] recordIndex=4, title=Work, description=Each department has its own rules, daily tasks, milestones and goals, start=2021/11/05 09:00, end=2022/11/06 11:00, workload=100",Expected value '100' in input box 'workload', but '100' was found
2021-06-07 11:57:44.727,acme.testing.AuthenticatedTaskListTest,listPositive,5813,"[6] recordIndex=5, title=Political, description=Duties and tasks of the laboratories participating in the consortium, start=2021/11/13 03:00, end=2022/11/14 07:00, workload=100",Expected value '100' in input box 'workload', but '100' was found
2021-06-07 11:58:03.628,acme.testing.ConsumerUpdateTest,PcreateConsumer,6885,"[1] recordIndex=0, company=PepeMax, sector=primary, newCompany=ManolitoPiesDePlata, newSector=Secondary",OK
