timestamp,test-class,test-method,time,description,result
2021-06-07 13:42:47.081,acme.testing.AuthenticatedTaskListTest,listPositive,5875,"[3] recordIndex=2, title=Political, description=The free status relates to the tasks of local governments, start=2021/10/23 06:00, end=2022/10/24 10:00, workload=100.00",OK
2021-06-07 13:42:53.1,acme.testing.AuthenticatedTaskListTest,listPositive,5828,"[4] recordIndex=3, title=Work, description=The free status relates to the tasks of local governments, start=2021/11/02 02:00, end=2022/11/03 04:00, workload=100.00",OK
2021-06-07 13:42:59.127,acme.testing.AuthenticatedTaskListTest,listPositive,5821,"[5] recordIndex=4, title=Work, description=Each department has its own rules, daily tasks, milestones and goals, start=2021/11/05 09:00, end=2022/11/06 11:00, workload=100.00",OK
2021-06-07 13:43:05.186,acme.testing.AuthenticatedTaskListTest,listPositive,5858,"[6] recordIndex=5, title=Political, description=Duties and tasks of the laboratories participating in the consortium, start=2021/11/13 03:00, end=2022/11/14 07:00, workload=100.00",OK
2021-06-07 13:43:19.271,acme.testing.ConsumerUpdateTest,PcreateConsumer,5808,"[1] recordIndex=0, company=PepeMax, sector=primary, newCompany=ManolitoPiesDePlata, newSector=Secondary",OK
2021-06-07 13:43:30.435,acme.testing.AnonymousTaskTest,AnonymousTaskListPositive,2976,"[1] recordIndex=0, title=Notification, workload=25.00, description=When creating a task, you can send an SMS notification, start=2021/11/06 00:00, end=2022/11/13 05:00",OK
2021-06-07 13:43:33.566,acme.testing.AnonymousTaskTest,AnonymousTaskListPositive,2927,"[2] recordIndex=1, title=Work, workload=30.00, description=This facilitates the task when you work with many files, start=2021/08/08 01:00, end=2022/09/08 02:00",OK
2021-06-07 13:43:36.7,acme.testing.AnonymousTaskTest,AnonymousTaskListPositive,2943,"[3] recordIndex=2, title=Life, workload=35.00, description=This task connects directly with the quality of our spiritual life, start=2021/11/18 02:00, end=2022/11/22 04:00",OK
2021-06-07 13:43:51.013,acme.testing.ManagerTaskListTest,ManagerTaskList,6023,"[1] recordIndex=1, title=Political, workload=40.00, description=the implementation of these policies is not an easy task, start=2021/08/07 00:00, end=2022/09/07 00:00, link=null",OK
2021-06-07 13:44:07.054,acme.testing.ManagerCreateTask,create,8008,"[1] title=Task 1, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 13:44:15.24,acme.testing.ManagerCreateTask,create,8002,"[2] title=Task 2, description=Description of the task 2, workload=30.00, start=2021/11/20 07:00, end=2022/11/24 07:00, link=http://example.org",OK
2021-06-07 13:44:23.465,acme.testing.ManagerCreateTask,create,8039,"[3] title=Task 3, description=Description of the task 3, workload=20.00, start=2021/08/23 06:00, end=2022/10/23 06:00, link=http://example.org",OK
2021-06-07 13:44:31.611,acme.testing.ManagerCreateTask,create,7960,"[4] title=Task 4, description=Description of the task 4, workload=20.00, start=2021/07/21 04:00, end=2022/07/26 08:00, link=null",OK
2021-06-07 13:44:39.854,acme.testing.ManagerCreateTask,create,8055,"[5] title=Task 5, description=Description of the task 5, workload=20.00, start=2021/08/12 12:00, end=2022/08/12 12:00, link=http://example.org",OK
2021-06-07 13:44:48.07,acme.testing.ManagerCreateTask,create,8028,"[6] title=Task 6, description=Description of the task 6, workload=20.00, start=2021/10/16 11:00, end=2022/10/18 10:00, link=http://example.org",OK
2021-06-07 13:44:56.273,acme.testing.ManagerCreateTask,create,8011,"[7] title=Task 7, description=Description of the task 7, workload=20.00, start=2021/09/18 08:00, end=2022/09/15 11:00, link=null",OK
2021-06-07 13:45:04.489,acme.testing.ManagerCreateTask,createNegative,7996,"[1] title=, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 13:45:12.716,acme.testing.ManagerCreateTask,createNegative,8038,"[2] title=Task 1, description=null, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 13:45:20.888,acme.testing.ManagerCreateTask,createNegative,7983,"[3] title=Task 1, description=Description of the task 1, workload=null, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 13:45:29.115,acme.testing.ManagerCreateTask,createNegative,8038,"[4] title=Task 1, description=Description of the task 1, workload=20.00, start=null, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 13:45:37.296,acme.testing.ManagerCreateTask,createNegative,7993,"[5] title=Task 1, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=null, link=http://example.org",OK
2021-06-07 13:45:45.508,acme.testing.ManagerCreateTask,createNegative,8023,"[6] title=Task 1, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 13:45:53.695,acme.testing.ManagerCreateTask,createNegative,7998,"[7] title=Task 1, description=Description of the task 1, workload=-1, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 13:46:01.883,acme.testing.ManagerCreateTask,createNegative,7998,"[8] title=Task 1, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2020/10/24 06:00, link=http://example.org",OK
2021-06-07 13:46:09.533,acme.testing.ManagerCreateTask,createNegative,7474,"[9] title=Task 1, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=description1",OK
2021-06-07 13:46:17.739,acme.testing.ManagerCreateTask,createNegative,8020,"[10] title=Sex, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 13:46:25.875,acme.testing.ManagerCreateTask,createNegative,7948,"[11] title=Task 1, description=Sex, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 13:46:34.094,acme.testing.ManagerCreateTask,createNegative,8043,"[12] title=Task 1, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 13:46:47.924,acme.testing.ProviderUpdateTest,updateProviderPositive,5757,"[1] recordIndex=0, company=PepeMax, sector=primary, newCompany=ManolitoPiesDePlata, newSector=Secondary",OK
2021-06-07 13:47:02.541,acme.testing.AdministratorBannedWordTest,newCensoredWord,6440,"[1] word=sex, author=sex, text=sex, info=sex",OK
2021-06-07 13:47:19.319,acme.testing.AdministratorThresholdTest,updateThresholdNegative,8626,"[1] length=10, title=Task 1 sex, description=Description of the task 1 nigeria, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 13:47:28.176,acme.testing.AdministratorThresholdTest,updateThresholdNegative,8670,"[2] length=10, title=Task 2 pornografía, description=Description of the task 2 pornografía, workload=30.00, start=2021/11/20 07:00, end=2022/11/24 07:00, link=http://example.org",OK
2021-06-07 13:47:37.039,acme.testing.AdministratorThresholdTest,updateThresholdNegative,8673,"[3] length=10, title=Task 3 viagra, description=Description of the task 3 cialis, workload=20.00, start=2021/08/23 06:00, end=2022/10/23 06:00, link=http://example.org",OK
2021-06-07 13:47:45.87,acme.testing.AdministratorThresholdTest,updateThresholdNegative,8645,"[4] length=10, title=Task 4 duro, description=Description of the task 4 viagra, workload=20.00, start=2021/07/21 04:00, end=2022/07/26 08:00, link=",OK
2021-06-07 13:47:54.733,acme.testing.AdministratorThresholdTest,updateThresholdNegative,8671,"[5] length=10, title=Task 5 cialis, description=Description of the task 5 cialis, workload=20.00, start=2021/08/12 12:00, end=2022/08/12 12:00, link=http://example.org",OK
2021-06-07 13:48:03.544,acme.testing.AdministratorThresholdTest,updateThresholdNegative,8620,"[6] length=10, title=Task 6 viagra, description=Description of the task 6 cialis, workload=20.00, start=2021/10/16 11:00, end=2022/10/18 10:00, link=http://example.org",OK
2021-06-07 13:48:12.382,acme.testing.AdministratorThresholdTest,updateThresholdNegative,8650,"[7] length=10, title=Task 7 cialis, description=Description of the task 7 duro, workload=20.00, start=2021/09/18 08:00, end=2022/09/15 11:00, link=",OK
2021-06-07 13:48:31.394,acme.testing.UpdateAccountTest,positiveSignUp,10835,"[1] username=lorraine, password=lorraine, name=Lorraine, surname=Williams, email=lorraine@yellow-house.com, newPassword=55john, newName=Parker, newSurname=Ló, newEmail=john@gmail.com",OK
2021-06-07 13:48:42.389,acme.testing.UpdateAccountTest,positiveSignUp,10796,"[2] username=leslie, password=leslie, name=Leslie Marti, surname=Ramport, email=leslie@us.es, newPassword=jo55hn, newName=Peter, newSurname=Ló, newEmail=john@gmail.com",OK
2021-06-07 13:48:54.088,acme.testing.AdministratorDashboardTest,listDashboard,3509,"[1] publicTask=24.00, privateTask=24.00, finishTask=24.00, notFinishTask=24.00, minimumWorkload=20, maximumWorkload=100, averageWorkload=74.90, deviationWorkload=27.70, averageExecutionPeriods=530,806.25",OK
2021-06-07 13:49:07.049,acme.testing.ProviderCreateTest,createProviderPositive,4726,"[1] recordIndex=0, company=PepeMax, sector=primary",OK
2021-06-07 13:49:20.931,acme.testing.SignUpTest,positiveSignUp,5758,"[1] username=johnny, password=johnny, name=Johnny, surname=López, email=john@mail.com",OK
2021-06-07 13:49:26.855,acme.testing.SignUpTest,positiveSignUp,5735,"[2] username=lorraine, password=lorraine, name=Lorraine, surname=Williams, email=lorraine@yellow-house.com",OK
2021-06-07 13:49:32.771,acme.testing.SignUpTest,positiveSignUp,5729,"[3] username=leslie, password=leslie, name=Leslie Marti, surname=Ramport, email=leslie@us.es",OK
2021-06-07 13:49:38.708,acme.testing.SignUpTest,positiveSignUp,5751,"[4] username=robert, password=robert, name=Robert, surname=Johnson, email=robert@mail.server.com",OK
2021-06-07 13:49:41.492,acme.testing.SignUpTest,negativeSignUp,2582,"[1] username=null, password=juanito, name=null, surname=null, email=null",OK
2021-06-07 13:49:44.357,acme.testing.SignUpTest,negativeSignUp,2677,"[2] username=ask, password=jhonny, name=Johnny, surname=López, email=john@mail.com",OK
2021-06-07 13:49:47.192,acme.testing.SignUpTest,negativeSignUp,2646,"[3] username=lorraine, password=ask, name=Lorraine, surname=Williams, email=lorraine@yellow-house.com",OK
2021-06-07 13:49:50.03,acme.testing.SignUpTest,negativeSignUp,2650,"[4] username=null, password=jhonny, name=Johnny, surname=López, email=john@mail.com",OK
2021-06-07 13:49:52.851,acme.testing.SignUpTest,negativeSignUp,2630,"[5] username=lorraine, password=null, name=Lorraine, surname=Williams, email=lorraine@yellow-house.com",OK
2021-06-07 13:49:55.682,acme.testing.SignUpTest,negativeSignUp,2645,"[6] username=leslie, password=leslie, name=null, surname=Ramport, email=leslie@us.es",OK
2021-06-07 13:49:58.49,acme.testing.SignUpTest,negativeSignUp,2621,"[7] username=robert, password=robert, name=Robert, surname=null, email=robert@mail.server.com",OK
2021-06-07 13:50:01.304,acme.testing.SignUpTest,negativeSignUp,2627,"[8] username=leslie, password=leslie, name=Leslie, surname=Ramport, email=null",OK
2021-06-07 13:50:04.147,acme.testing.SignUpTest,negativeSignUp,2655,"[9] username=robert, password=robert, name=Robert, surname=Ramport, email=robetobe",OK
2021-06-07 13:50:17.095,acme.testing.CreateConsumerTest,createConsumer,4787,"[1] recordIndex=0, company=PepeMax, sector=null",OK
2021-06-07 13:50:22.038,acme.testing.CreateConsumerTest,createConsumer,4757,"[2] recordIndex=1, company=null, sector=primary",OK
2021-06-07 13:50:26.951,acme.testing.CreateConsumerTest,PcreateConsumer,4724,"[1] recordIndex=0, company=PepeMax, sector=primary",OK
